"0","112006570","外来診療料（休日）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112006670","外来診療料（深夜）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112006770","外来診療料（時間外特例医療機関）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112007410","再診","0","0","0","0","0","0","1","0","0","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112007950","電話等再診","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112008350","同日再診","0","0","0","0","0","0","1","0","0","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112008850","同日電話等再診","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112011010","外来管理加算","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112011310","外来診療料","1","A002001","0","0","0","0","1","0","0","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112011710","同日外来診療料","1","A002001","0","0","0","0","1","0","0","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112014170","小児科再診（乳幼児夜間）加算（６歳未満）（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112014270","小児科再診（乳幼児休日）加算（６歳未満）（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112014370","小児科再診（乳幼児深夜）加算（６歳未満）（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112014470","外来診療料（小児科・乳幼児夜間）加算（６歳未満）（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112014570","外来診療料（小児科・乳幼児休日）加算（６歳未満）（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112014670","外来診療料（小児科・乳幼児深夜）加算（６歳未満）（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112014770","再診（乳幼児時間外）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112014870","再診（乳幼児休日）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112014970","再診（乳幼児深夜）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112015070","再診（乳幼児時間外特例医療機関）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112015170","外来診療料（乳幼児時間外）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112015270","外来診療料（乳幼児休日）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112015370","外来診療料（乳幼児深夜）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112015470","外来診療料（乳幼児時間外特例医療機関）加算（入院外）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112015570","再診（夜間・早朝等）加算","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112015670","時間外対応加算２","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112015770","明細書発行体制等加算","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","112015810","再診料（同一日複数科受診時の２科目）","0","0","0","0","0","0","1","0","1","0","0","0","0","","0","0","000","0","0","0","0","0","20120401","99999999"
"0","112015950","電話等再診（同一日複数科受診時の２科目）","0","0","0","0","0","0","1","0","1","0","0","0","0","","0","0","000","0","0","0","0","0","20120401","99999999"
"0","112016070","時間外対応加算１","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20120401","99999999"
"0","112016170","時間外対応加算３","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20120401","99999999"
"0","112016210","外来診療料（同一日複数科受診時の２科目）","1","A002001","0","0","0","0","1","0","1","0","0","0","0","","0","0","000","0","0","0","0","0","20120401","99999999"
"0","112016310","外来診療料（他医療機関へ文書紹介の申出を行っている患者）","1","A002001","0","0","0","0","1","0","0","1","0","0","0","","0","0","000","0","0","0","0","0","20130401","99999999"
"0","112016410","外来診療料（同一日複数科受診時の２科目・文書紹介申出患者）","1","A002001","0","0","0","0","1","0","1","0","0","0","0","","0","0","000","0","0","0","0","0","20130401","99999999"
"0","112016550","同日外来診療料（他医療機関へ文書紹介の申出を行っている患者）","1","A002001","0","0","0","0","1","0","0","1","0","0","0","","0","0","000","0","0","0","0","0","20130401","99999999"
"0","112016610","再診（妥結率５割以下）","0","0","0","0","0","0","1","0","0","1","0","0","0","","0","0","000","0","0","0","0","0","20150101","99999999"
"0","112016750","電話等再診（妥結率５割以下）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20150101","99999999"
"0","112016850","同日再診（妥結率５割以下）","0","0","0","0","0","0","1","0","0","1","0","0","0","","0","0","000","0","0","0","0","0","20150101","99999999"
"0","112016950","同日電話等再診（妥結率５割以下）","0","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","000","0","0","0","0","0","20150101","99999999"
"0","112017010","再診料（同一日複数科受診時の２科目・妥結率５割以下）","0","0","0","0","0","0","1","0","1","0","0","0","0","","0","0","000","0","0","0","0","0","20150101","99999999"
"0","112017150","電話等再診（同一日複数科受診時の２科目・妥結率５割以下）","0","0","0","0","0","0","1","0","1","0","0","0","0","","0","0","000","0","0","0","0","0","20150101","99999999"
"0","112017270","地域包括診療加算","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","000","0","0","0","0","0","20140401","99999999"
"0","112017310","外来診療料（妥結率５割以下）","1","A002001","0","0","0","0","1","0","0","1","0","0","0","","0","0","000","0","0","0","0","0","20150101","99999999"
"0","112017450","同日外来診療料（妥結率５割以下）","1","A002001","0","0","0","0","1","0","0","1","0","0","0","","0","0","000","0","0","0","0","0","20150101","99999999"
"0","112017570","認知症地域包括診療加算","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112017610","外来診療料（同一日複数科受診時の２科目・妥結率５割以下）","1","A002001","0","0","0","0","1","0","1","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112017790","再診（時間外）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112017890","再診（休日）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112017990","再診（深夜）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112018090","再診（乳幼児時間外）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112018190","再診（乳幼児休日）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112018290","再診（乳幼児深夜）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112018390","再診（時間外特例医療機関）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112018490","再診（乳幼児時間外特例医療機関）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112018590","小児科再診（乳幼児夜間）加算（６歳未満）（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112018690","小児科再診（乳幼児休日）加算（６歳未満）（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112018790","小児科再診（乳幼児深夜）加算（６歳未満）（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112018890","外来診療料（時間外）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112018990","外来診療料（休日）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112019090","外来診療料（深夜）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112019190","外来診療料（乳幼児時間外）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112019290","外来診療料（乳幼児休日）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112019390","外来診療料（時間外特例医療機関）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112019490","外来診療料（乳幼児深夜）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112019590","外来診療料（乳幼児時間外特例医療機関）加算（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112019690","外来診療料（小児科・乳幼児夜間）加算（６歳未満）（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112019790","外来診療料（小児科・乳幼児休日）加算（６歳未満）（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","112019890","外来診療料（小児科・乳幼児深夜）加算（６歳未満）（入院）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20160401","99999999"
"0","113000310","ウイルス疾患指導料１","0","0","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113000410","特定薬剤治療管理料","0","0","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113000510","特定薬剤治療管理料（第４月目以降）","0","0","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113000670","特定薬剤治療管理加算（臓器移植月から３月）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113000770","特定薬剤治療管理加算（臓器移植後の患者以外の第１回目）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113000810","小児特定疾患カウンセリング料（１回目）","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113000910","皮膚科特定疾患指導管理料（１）","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113001110","放射線治療管理料（１門照射）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113001210","悪性腫瘍特異物質治療管理料（尿中ＢＴＡ）","2","B001001","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113001310","悪性腫瘍特異物質治療管理料（その他・１項目）","2","B001002","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113001470","腫瘍マーカー検査初回月加算","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113001610","心臓ペースメーカー指導管理料（イ以外）","0","0","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113001810","特定疾患療養管理料（診療所）","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113001910","特定疾患療養管理料（１００床未満）","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113002010","特定疾患療養管理料（１００床以上２００床未満）","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113002110","悪性腫瘍特異物質治療管理料（その他・２項目以上）","2","B001002","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113002210","小児科療養指導料","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113002310","皮膚科特定疾患指導管理料（２）","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113002410","在宅療養指導料","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113002510","慢性維持透析患者外来医学管理料","2","B001003","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113002610","救急救命管理料","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","113002850","てんかん指導料","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113002910","難病外来指導管理料","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113003010","高度難聴指導管理料（術後３月以内）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113003110","高度難聴指導管理料（イ以外）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113003210","ウイルス疾患指導料２","0","0","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113003410","集団栄養食事指導料","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113003510","小児科外来診療料（処方せんを交付）初診時","1","B001021","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113003610","小児科外来診療料（処方せんを交付）再診時","1","B001021","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113003710","小児科外来診療料（処方せんを交付しない）初診時","1","B001021","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113003810","小児科外来診療料（処方せんを交付しない）再診時","1","B001021","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113003910","生活習慣病管理料（処方せんを交付）（高血圧症を主病）","2","B001031","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113004010","生活習慣病管理料（処方せんを交付しない）（高血圧症を主病）","2","B001031","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113004110","手術前医学管理料","5","B001041","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113004270","麻薬管理指導加算（薬剤管理指導料）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","113004310","療養費同意書交付料","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","113004510","手術後医学管理料（病院）","1","B001051","0","0","0","0","1","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113004610","手術後医学管理料（診療所）","1","B001051","0","0","0","0","1","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113004790","手術後医学管理料（１００分の９５）逓減","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113004910","喘息治療管理料１（２月目以降）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113005570","小児科外来診療料（外来診療料時間外特例医療機関）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113005710","喘息治療管理料１（１月目）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113005810","生活習慣病管理料（処方せんを交付）（脂質異常症を主病）","2","B001031","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113005910","生活習慣病管理料（処方せんを交付）（糖尿病を主病）","2","B001031","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113006010","生活習慣病管理料（処方せんを交付しない）（脂質異常症を主病）","2","B001031","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113006110","生活習慣病管理料（処方せんを交付しない）（糖尿病を主病）","2","B001031","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113006510","慢性疼痛疾患管理料","2","B001004","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113006610","小児悪性腫瘍患者指導管理料","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113006710","地域連携小児夜間・休日診療料１","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113006910","肺血栓塞栓症予防管理料","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113007070","小児科外来診療料（初診時乳幼児夜間）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113007170","小児科外来診療料（初診時乳幼児休日）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113007270","小児科外来診療料（初診時乳幼児深夜）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113007370","小児科外来診療料（再診時乳幼児夜間）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113007470","小児科外来診療料（再診時乳幼児休日）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113007570","小児科外来診療料（再診時乳幼児深夜）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113007670","小児科外来診療料（外来診療料乳幼児夜間）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113007770","小児科外来診療料（外来診療料乳幼児休日）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113007870","小児科外来診療料（外来診療料乳幼児深夜）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113007970","後天性免疫不全症候群療養指導加算","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","113008070","重度喘息患者治療管理加算（１月目）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113008170","重度喘息患者治療管理加算（２月目以降６月目まで）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113008210","地域連携小児夜間・休日診療料２","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113008310","ニコチン依存症管理料（初回）","3","B001032","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113008410","ニコチン依存症管理料（２回目から４回目まで）","3","B001032","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113008510","ニコチン依存症管理料（５回目）","3","B001032","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113008610","退院時共同指導料１（在宅療養支援診療所）","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113008710","退院時共同指導料１（１以外）","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113008910","退院時共同指導料２","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113009210","ハイリスク妊産婦共同管理料（１）","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113009310","ハイリスク妊産婦共同管理料（２）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113009470","退院時診療状況添付加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","0","0","0","0","0","20100401","99999999"
"0","113009510","診療情報提供料（２）","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113009670","小児科外来診療料（初診時乳幼児時間外）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113009770","小児科外来診療料（再診時乳幼児時間外）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113009870","小児科外来診療料（外来診療料乳幼児時間外）加算","0","0","0","0","0","0","1","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113009910","小児特定疾患カウンセリング料（２回目）","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113010010","糖尿病合併症管理料","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113010110","耳鼻咽喉科特定疾患指導管理料","0","0","0","0","0","0","0","1","1","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
"0","113010370","自己測定血糖値指導加算","0","0","0","0","0","0","0","1","0","0","0","0","0","","0","0","000","1","0","0","0","0","20100401","99999999"
