"0","113008170","重度喘息患者治療管理加算（２月目以降６月目まで）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","113008210","地域連携小児夜間・休日診療料２","121","日","1","1","0","0","0","0","0","20120401","99999999"
"0","113008310","ニコチン依存症管理料（初回）","147","１２月","1","0","0","0","0","0","0","20100401","99999999"
"0","113008410","ニコチン依存症管理料（２回目から４回目まで）","147","１２月","3","0","0","0","0","0","0","20100401","99999999"
"0","113008510","ニコチン依存症管理料（５回目）","147","１２月","1","0","0","0","0","0","0","20100401","99999999"
"0","113008610","退院時共同指導料１（在宅療養支援診療所）","133","入院中","1","1","0","0","0","0","0","20100401","99999999"
"0","113008710","退院時共同指導料１（１以外）","133","入院中","1","1","0","0","0","0","0","20100401","99999999"
"0","113008910","退院時共同指導料２","133","入院中","1","1","0","0","0","0","0","20100401","99999999"
"0","113009210","ハイリスク妊産婦共同管理料（１）","53","患者当り","1","0","0","0","0","0","0","20100401","99999999"
"0","113009310","ハイリスク妊産婦共同管理料（２）","53","患者当り","1","0","0","0","0","0","0","20100401","99999999"
"0","113009510","診療情報提供料（２）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","113009670","小児科外来診療料（初診時乳幼児時間外）加算","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","113009770","小児科外来診療料（再診時乳幼児時間外）加算","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","113009870","小児科外来診療料（外来診療料乳幼児時間外）加算","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","113009910","小児特定疾患カウンセリング料（２回目）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","113010010","糖尿病合併症管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","113010110","耳鼻咽喉科特定疾患指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","113010370","自己測定血糖値指導加算","147","１２月","1","0","0","0","0","0","0","20100401","99999999"
"0","113010410","リンパ浮腫指導管理料","133","入院中","1","1","0","0","0","0","0","20100401","99999999"
"0","113010570","保険医共同指導加算","133","入院中","1","1","0","0","0","0","0","20100401","99999999"
"0","113010670","保険医等３者以上共同指導加算","133","入院中","1","1","0","0","0","0","0","20100401","99999999"
"0","113010810","薬剤管理指導料１（安全管理を要する医薬品投与患者）","131","月","4","0","0","0","0","0","0","20100401","99999999"
"0","113010810","薬剤管理指導料１（安全管理を要する医薬品投与患者）","138","週","1","0","0","0","0","0","0","20100401","99999999"
"0","113010970","ハイリスク妊産婦紹介加算","149","妊娠中","1","0","0","0","0","0","0","20100401","99999999"
"0","113011210","医療機器安全管理料（生命維持管理装置使用）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","113011310","医療機器安全管理料（放射線治療計画策定）","141","一連","1","0","0","0","0","0","0","20100401","99999999"
"0","113011610","地域連携夜間・休日診療料","121","日","1","1","0","0","0","0","0","20120401","99999999"
"0","113011710","介護支援連携指導料","133","入院中","2","0","0","0","0","0","0","20100401","99999999"
"0","113012010","がん治療連携計画策定料１","134","退院時","1","0","0","0","0","0","0","20100401","99999999"
"0","113012110","がん治療連携指導料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","113012310","肝炎インターフェロン治療計画料","53","患者当り","1","0","0","0","0","0","0","20100401","99999999"
"0","113012710","導入期加算（心臓ペースメーカー指導管理料）","135","初回","1","0","0","0","0","0","0","20100401","99999999"
"0","113012810","がん性疼痛緩和指導管理料（緩和ケアに係る研修を受けた保険医）","131","月","1","0","0","0","0","0","0","20120401","99999999"
"0","113013010","外来緩和ケア管理料","131","月","1","0","0","0","0","0","0","20120401","99999999"
"0","113013210","移植後患者指導管理料（臓器移植後）","131","月","1","0","0","0","0","0","0","20120401","99999999"
"0","113013310","移植後患者指導管理料（造血幹細胞移植後）","131","月","1","0","0","0","0","0","0","20120401","99999999"
"0","113013410","植込型輸液ポンプ持続注入療法指導管理料","131","月","1","0","0","0","0","0","0","20120401","99999999"
"0","113013610","糖尿病透析予防指導管理料","131","月","1","0","0","0","0","0","0","20120401","99999999"
"0","113013910","外来リハビリテーション診療料１","138","週","1","0","0","0","0","0","0","20120401","99999999"
"0","113014010","外来リハビリテーション診療料２","142","２週","1","0","0","0","0","0","0","20120401","99999999"
"0","113014110","外来放射線照射診療料","138","週","1","0","0","0","0","0","0","20120401","99999999"
"0","113014270","外来放射線照射診療料（４日以上予定なし）減算","138","週","1","0","0","0","0","0","0","20120401","99999999"
"0","113014410","がん治療連携計画策定料２","131","月","1","0","0","0","0","0","0","20120401","99999999"
"0","113014610","認知症専門診断管理料２","144","３月","1","0","0","0","0","0","0","20120401","99999999"
"0","113014710","認知症療養指導料","131","月","1","0","0","0","0","0","0","20120401","99999999"
"0","113015010","心臓ペースメーカー指導管理料（着用型自動除細動器）","131","月","1","0","0","0","0","0","0","20140401","99999999"
"0","113015130","心臓ペースメーカー指導管理料（イ・植込型除細動器移行期加算含む）","131","月","1","1","0","0","0","0","0","20140401","99999999"
"0","113015210","がん患者指導管理料（医師と看護師の共同診療方針等を文書等で提供）","53","患者当り","1","0","0","0","0","0","0","20140401","99999999"
"0","113015310","がん患者指導管理料（医師・看護師が心理的不安軽減のため面接）","53","患者当り","6","0","0","0","0","0","0","20140401","99999999"
"0","113015310","がん患者指導管理料（医師・看護師が心理的不安軽減のため面接）","121","日","1","0","0","0","0","0","0","20140401","99999999"
"0","113015410","がん患者指導管理料（医師等が抗悪性腫瘍剤の必要性等を文書説明）","53","患者当り","6","0","0","0","0","0","0","20140401","99999999"
"0","113015410","がん患者指導管理料（医師等が抗悪性腫瘍剤の必要性等を文書説明）","121","日","1","0","0","0","0","0","0","20140401","99999999"
"0","113015510","外来緩和ケア管理料（特定地域）","131","月","1","0","0","0","0","0","0","20140401","99999999"
"0","113015610","糖尿病透析予防指導管理料（特定地域）","131","月","1","0","0","0","0","0","0","20140401","99999999"
"0","113015810","地域包括診療料","131","月","1","0","0","0","0","0","0","20140401","99999999"
"0","113015910","臍ヘルニア圧迫指導管理料","53","患者当り","1","0","0","0","0","0","0","20140401","99999999"
"0","113016010","介護保険リハビリテーション移行支援料","53","患者当り","1","0","0","0","0","0","0","20140401","99999999"
"0","113017410","外来栄養食事指導料（初回）","131","月","1","0","0","0","0","0","0","20160401","99999999"
"0","113017510","外来栄養食事指導料（２回目以降）","131","月","2","0","0","0","0","0","0","20160401","99999999"
"0","113017610","入院栄養食事指導料１（初回）","133","入院中","1","0","0","0","0","0","0","20160401","99999999"
"0","113017710","入院栄養食事指導料１（２回目）","133","入院中","1","0","0","0","0","0","0","20160401","99999999"
"0","113017810","入院栄養食事指導料２（初回）","133","入院中","1","0","0","0","0","0","0","20160401","99999999"
"0","113017910","入院栄養食事指導料２（２回目）","133","入院中","1","0","0","0","0","0","0","20160401","99999999"
"0","113018110","喘息治療管理料２（６歳未満）","135","初回","1","0","0","0","0","0","0","20160401","99999999"
"0","113018210","喘息治療管理料２（６５歳以上）","135","初回","1","0","0","0","0","0","0","20160401","99999999"
"0","113018410","認知症地域包括診療料","131","月","1","0","0","0","0","0","0","20160401","99999999"
"0","113019710","小児かかりつけ診療料（処方せんを交付）（初診時）","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113019810","小児かかりつけ診療料（処方せんを交付）（再診時）","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113019910","小児かかりつけ診療料（処方せんを交付しない）（初診時）","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113020010","小児かかりつけ診療料（処方せんを交付しない）（再診時）","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113020170","小児かかりつけ診療料（初診時乳幼児時間外）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113020270","小児かかりつけ診療料（初診時乳幼児休日）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113020370","小児かかりつけ診療料（初診時乳幼児深夜）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113020470","小児かかりつけ診療料（初診時時間外特例医療機関）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113020570","小児科小児かかりつけ診療料（初診時乳幼児夜間）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113020670","小児科小児かかりつけ診療料（初診時乳幼児休日）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113020770","小児科小児かかりつけ診療料（初診時乳幼児深夜）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113020870","小児かかりつけ診療料（再診時乳幼児時間外）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113020970","小児かかりつけ診療料（再診時乳幼児休日）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113021070","小児かかりつけ診療料（再診時乳幼児深夜）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113021170","小児かかりつけ診療料（再診時時間外特例医療機関）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113021270","小児科小児かかりつけ診療料（再診時乳幼児夜間）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113021370","小児科小児かかりつけ診療料（再診時乳幼児休日）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113021470","小児科小児かかりつけ診療料（再診時乳幼児深夜）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113021570","小児かかりつけ診療料（外来診療料乳幼児時間外）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113021670","小児かかりつけ診療料（外来診療料乳幼児休日）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113021770","小児かかりつけ診療料（外来診療料乳幼児深夜）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113021870","小児かかりつけ診療料（外来診療料時間外特例医療機関）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113021970","小児科小児かかりつけ診療料（外来診療料乳幼児夜間）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113022070","小児科小児かかりつけ診療料（外来診療料乳幼児休日）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113022170","小児科小児かかりつけ診療料（外来診療料乳幼児深夜）加算","121","日","1","0","0","0","0","0","0","20160401","99999999"
"0","113022210","がん治療連携管理料（がん診療連携拠点病院）","53","患者当り","1","0","0","0","0","0","0","20160401","99999999"
"0","113022310","がん治療連携管理料（地域がん診療病院）","53","患者当り","1","0","0","0","0","0","0","20160401","99999999"
"0","113022410","がん治療連携管理料（小児がん拠点病院）","53","患者当り","1","0","0","0","0","0","0","20160401","99999999"
"0","113022510","外来がん患者在宅連携指導料","53","患者当り","1","0","0","0","0","0","0","20160401","99999999"
"0","113022610","認知症専門診断管理料１（基幹型又は地域型）","53","患者当り","1","0","0","0","0","0","0","20160401","99999999"
"0","113022710","認知症専門診断管理料１（診療所型）","53","患者当り","1","0","0","0","0","0","0","20160401","99999999"
"0","113022810","排尿自立指導料","53","患者当り","6","0","0","0","0","0","0","20160401","99999999"
"0","113022810","排尿自立指導料","138","週","1","0","0","0","0","0","0","20160401","99999999"
"0","113022910","退院後訪問指導料","131","月","5","0","0","0","0","0","0","20160401","99999999"
"0","113023110","薬剤総合評価調整管理料","131","月","1","0","0","0","0","0","0","20160401","99999999"
"0","113701310","手帳記載加算（薬剤情報提供料）","131","月","1","1","0","0","0","0","0","20100401","99999999"
"0","113701910","退院時薬剤情報管理指導料","134","退院時","1","0","0","0","0","0","0","20100401","99999999"
"0","114001110","在宅患者訪問診療料（同一建物居住者以外）","121","日","1","0","0","0","0","0","0","20120401","99999999"
"0","114001110","在宅患者訪問診療料（同一建物居住者以外）","138","週","3","1","0","0","0","0","0","20100401","99999999"
"0","114003510","在宅自己腹膜灌流指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114003610","在宅自己連続携行式腹膜灌流頻回指導管理","131","月","2","0","0","0","0","0","0","20100401","99999999"
"0","114003710","在宅酸素療法指導管理料（その他）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114004110","在宅酸素療法指導管理料（チアノーゼ型先天性心疾患）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114004210","在宅中心静脈栄養法指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114004310","在宅成分栄養経管栄養法指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114004410","在宅自己導尿指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114004510","在宅患者訪問看護・指導料（保健師、助産師、看護師・週３日目まで）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114004510","在宅患者訪問看護・指導料（保健師、助産師、看護師・週３日目まで）","138","週","3","0","0","0","0","0","0","20100401","99999999"
"0","114004610","在宅患者訪問看護・指導料（准看護師）（週３日目まで）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114004610","在宅患者訪問看護・指導料（准看護師）（週３日目まで）","138","週","3","0","0","0","0","0","0","20100401","99999999"
"0","114004710","注入器加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114004810","間歇注入シリンジポンプ加算（１以外）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114004810","間歇注入シリンジポンプ加算（１以外）","143","２月","2","0","0","0","0","0","0","20140401","99999999"
"0","114004910","設置型液化酸素装置加算","144","３月","3","0","0","0","0","0","0","20160401","99999999"
"0","114005010","携帯型液化酸素装置加算","144","３月","3","0","0","0","0","0","0","20160401","99999999"
"0","114005110","在宅中心静脈栄養法用輸液セット加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114005210","在宅経管栄養法用栄養管セット加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114005410","在宅人工呼吸指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114005510","人工呼吸器加算（陰圧式人工呼吸器）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114005610","在宅悪性腫瘍等患者指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114005810","在宅寝たきり患者処置指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114005910","血糖自己測定器加算（２０回以上）（１型糖尿病の患者を除く）","144","３月","3","0","0","0","0","0","0","20100401","99999999"
"0","114006010","血糖自己測定器加算（４０回以上）（１型糖尿病の患者を除く）","144","３月","3","0","0","0","0","0","0","20100401","99999999"
"0","114006110","酸素ボンベ加算（その他）","144","３月","3","0","0","0","0","0","0","20160401","99999999"
"0","114006210","酸素濃縮装置加算","144","３月","3","0","0","0","0","0","0","20160401","99999999"
"0","114006310","酸素ボンベ加算（携帯用酸素ボンベ）","144","３月","3","0","0","0","0","0","0","20160401","99999999"
"0","114006410","在宅患者訪問リハビリテーション指導管理料（同一建物居住者以外）","28","単位","1","0","0","0","0","0","0","20100401","99999999"
"0","114006410","在宅患者訪問リハビリテーション指導管理料（同一建物居住者以外）","138","週","6","1","0","0","0","0","0","20100401","99999999"
"0","114006510","紫外線殺菌器加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114006610","自動腹膜灌流装置加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114006710","注入ポンプ加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114006810","人工呼吸器加算（陽圧式人工呼吸器）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114006910","携帯型ディスポーザブル注入ポンプ加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114007010","在宅自己疼痛管理指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114007110","疼痛等管理用送信器加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114007270","死亡診断加算（往診料）","53","患者当り","1","0","0","0","0","0","0","20100401","99999999"
"0","114007310","退院前在宅療養指導管理料","133","入院中","1","0","0","0","0","0","0","20100401","99999999"
"0","114007410","血糖自己測定器加算（６０回以上）（１型糖尿病の患者を除く）","144","３月","3","0","0","0","0","0","0","20100401","99999999"
"0","114007610","在がん医総（在支診等）（処方せんあり）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114007710","在がん医総（在支診等）（処方せんなし）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114007810","在宅患者訪問薬剤管理指導料（同一建物居住者以外）","131","月","4","1","0","0","0","0","0","20100401","99999999"
"0","114007910","在宅患者訪問栄養食事指導料（同一建物居住者以外）","131","月","2","0","0","0","0","0","0","20100401","99999999"
"0","114008010","訪問看護指示料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114008250","在宅自己連続携行式腹膜灌流液交換用熱殺菌器加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114008370","特別訪問看護指示加算","131","月","1","1","0","0","0","0","0","20100401","99999999"
"0","114009070","麻薬管理指導加算（在宅患者訪問薬剤管理指導料）","131","月","4","1","0","0","0","0","0","20100401","99999999"
"0","114009170","在宅移行管理加算","53","患者当り","1","0","0","0","0","0","0","20100401","99999999"
"0","114009310","在宅血液透析指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114009410","在宅血液透析頻回指導管理","131","月","2","0","0","0","0","0","0","20100401","99999999"
"0","114009510","透析液供給装置加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114009610","人工呼吸器加算（人工呼吸器）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114009910","血糖自己測定器加算（２０回以上）（１型糖尿病・小児低血糖症等）","144","３月","3","0","0","0","0","0","0","20100401","99999999"
"0","114010010","血糖自己測定器加算（４０回以上）（１型糖尿病・小児低血糖症等）","144","３月","3","0","0","0","0","0","0","20100401","99999999"
"0","114010110","血糖自己測定器加算（６０回以上）（１型糖尿病・小児低血糖症等）","144","３月","3","0","0","0","0","0","0","20100401","99999999"
"0","114010210","血糖自己測定器加算（８０回以上）（１型糖尿病・小児低血糖症等）","144","３月","3","0","0","0","0","0","0","20100401","99999999"
"0","114010410","在宅肺高血圧症患者指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114010570","携帯型精密輸液ポンプ加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114010610","在宅患者訪問看護・指導料（保健師、助産師、看護師・週４日目以降）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114010610","在宅患者訪問看護・指導料（保健師、助産師、看護師・週４日目以降）","138","週","4","0","0","0","0","0","0","20100401","99999999"
"0","114010710","在宅患者訪問看護・指導料（准看護師）（週４日目以降）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114010710","在宅患者訪問看護・指導料（准看護師）（週４日目以降）","138","週","4","0","0","0","0","0","0","20100401","99999999"
"0","114010870","難病等複数回訪問加算（在宅患者訪問看護・指導料）（１日２回）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114010970","注入器用注射針加算（１型糖尿病、血友病患者又はこれに準ずる患者）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114011070","注入器用注射針加算（その他）","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114011110","在宅気管切開患者指導管理料","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114011210","気管切開患者用人工鼻加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114011370","難病等複数回訪問加算（在宅患者訪問看護・指導料）（１日３回以上）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114011410","在宅患者訪問点滴注射管理指導料","138","週","1","0","0","0","0","0","0","20100401","99999999"
"0","114012670","緊急訪問看護加算（在宅患者訪問看護・指導料）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114012770","在宅ターミナルケア加算（在宅患者訪問看護・指導料）","53","患者当り","1","0","0","0","0","0","0","20100401","99999999"
"0","114012870","重症者在宅移行管理加算","53","患者当り","1","0","0","0","0","0","0","20100401","99999999"
"0","114013470","長時間訪問看護・指導加算（在宅患者）","138","週","1","1","0","0","0","0","0","20100401","99999999"
"0","114013570","在宅患者連携指導加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114013670","在宅患者緊急時等カンファレンス加算","131","月","2","0","0","0","0","0","0","20100401","99999999"
"0","114014170","難病等複数回訪問加算（同一建物居住者）（１日２回）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114014270","難病等複数回訪問加算（同一建物居住者）（１日３回以上）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114014370","緊急訪問看護加算（同一建物居住者）","121","日","1","0","0","0","0","0","0","20100401","99999999"
"0","114014470","長時間訪問看護・指導加算（同一建物居住者）","138","週","1","1","0","0","0","0","0","20100401","99999999"
"0","114014570","同一建物居住者連携指導加算","131","月","1","0","0","0","0","0","0","20100401","99999999"
"0","114014670","同一建物居住者緊急時等カンファレンス加算","131","月","2","0","0","0","0","0","0","20100401","99999999"
"0","114014770","同一建物居住者ターミナルケア加算","53","患者当り","1","0","0","0","0","0","0","20100401","99999999"
